personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Introvert,0.0,5.245406668607334,5.971210427832667,10.0,4.275875163056038,0.24231819101974406,6.914552237088518,8.182691791506135,7.269830337720895,6.129460662172161,5.993393568934532,5.07875069883838,5.522470224523529,5.584925879370075,6.863463954007515,5.451333287591545,5.621125452017269,4.940511174283936,4.487129663467779,5.529058086843685,3.149517021531001,10.0,2.840932741155281,4.365251840552041,6.876300005980083,7.241219788466944,5.611136683677675,5.425197941438266,5.886841303321755
Ambivert,6.943569110364633,5.1002538532613135,4.013713983542958,5.618778739297257,7.02129628045936,5.145314073519919,7.50428660713781,5.221393443931245,8.847928778808097,6.808192671585789,7.61227982368614,6.960613308168176,4.1431709288163585,6.230292793855047,5.61959569335575,4.4344178046925204,8.31764437723758,8.212767537362165,4.360260562583169,5.9061444359938156,4.135709245635268,5.216326592878793,4.634869492247649,4.580512705753529,5.895702835881878,7.7909823490628805,5.114507478486967,6.95098302655575,6.909855718582588
Extrovert,6.769564254263762,5.577650315960877,9.9289462787227,2.5457334756235435,8.453678761783458,7.1763982104050905,4.17874524753192,6.686422756749888,4.105315419127257,5.090428582539713,8.677419943102086,7.519879566908181,9.43601158004795,5.673431231282381,5.04598104353431,9.235670756686876,5.189392292748401,6.12994972208481,2.5027686267115126,10.0,7.165495488209484,7.043827051534552,6.32306557069342,5.95402707418496,7.142374434540207,7.462416078789567,10.0,9.408601898125877,6.145984580537344
Extrovert,8.134599555566531,1.8361855737816444,9.548804571732372,5.004477156988792,8.17851620737757,9.569050809257602,6.201172720938226,5.845053472705407,9.858675883036657,3.5649749205222867,8.742130683970363,8.131308202898666,9.191845129498251,6.93515067840767,5.643830930072383,9.135374997968729,7.721832274864579,4.375171111166333,4.669757955633272,4.659405674439949,4.92633544812897,2.4428999042889084,7.8895374416178345,8.852065650977515,8.766188862090011,6.720134664716989,7.529896687701998,6.877694790887158,4.659690714649641
Introvert,1.9085662307249824,10.0,3.961835360872845,7.244419101532963,5.591828438849134,1.382996707173426,10.0,8.039946844686558,6.070180162152372,8.887971632658244,3.8825553226548712,0.4728333642575331,4.007515421727265,5.2624773680247765,4.519375353279893,5.86427697599058,3.2994659060108695,5.103019837957069,6.397408733948707,7.487628625069961,2.505534004386789,10.0,3.698580685510978,6.606732370116519,4.976823586539512,5.228589245485067,2.1944391035301334,4.717289892082058,6.115678395211372
Extrovert,7.068022437134957,3.8164514647696652,8.754796181677502,2.3737853715723007,8.060250121190583,7.14430604966454,4.755722300236701,5.919208453645075,6.437973337099238,3.4097179513930476,8.499008024765402,6.495830677078358,7.050823177823931,9.129271991575976,7.378255954447932,6.140844696006322,9.14422170952778,6.205287108652452,4.131952391231944,6.613641598481544,7.4628833940847485,4.301434178794736,7.478223740786348,6.649396980466679,6.415685887898592,7.683953698263377,9.367865934962373,6.408950918974387,5.727502909180804
Extrovert,7.728301865030862,3.775415391958865,6.883049951249743,3.626878729757801,9.867450232019428,8.087516677508724,5.660527285570201,4.432819130829824,7.043382678037782,4.791747904786485,8.441603095934278,10.0,9.333041015282117,8.714887231683203,2.7405094805980155,7.291158727218707,8.79329483074881,4.857586458685677,6.3973761906568,7.789152172176338,8.241874597465014,2.727843767550648,4.644175932772063,9.321829078366301,4.399917646093653,5.613842170362904,9.56327027404518,8.548431637456199,8.39721381892365
Ambivert,5.615249162509927,5.8590461162205525,5.693975234108693,6.5907448209010955,6.215866003951541,5.649753013945603,5.533991649317779,5.422482597252767,8.81435825027283,8.123313864666322,8.85700760416377,4.969954199346734,7.729206315119616,5.0708787052967335,6.0912959553072135,7.867939618924858,7.868487665363318,9.385616713980419,7.341818625318238,3.5273076743267926,5.982564094072048,8.152104256768727,3.052766727160268,8.13333261655316,4.375535361984191,7.034617960768321,5.900399777373443,5.527871837601637,5.553584683255677
Ambivert,5.459626178816062,7.069092952261439,6.021951870857089,6.544232630932984,3.8143633920813294,5.034572075498738,6.660887721292494,5.898584084400248,7.891948688637642,6.242004146689021,5.510858627547099,6.228982401689526,7.245692496736247,7.2966572821846425,3.4451309316210996,6.332363774581603,9.561604606937697,4.3647248278029975,7.920148129671125,6.475119828759708,7.8341938964865445,4.900552557654292,6.4972372670297815,5.073664428794884,4.736730575062538,6.59135651159934,5.638863211744025,3.4858984194613947,8.35307574465665
Ambivert,5.497023063792957,7.152163951543909,5.60460589034665,3.923754146410606,6.7212693031503745,4.39474700160853,4.683394585898032,7.324210405536279,8.590342375485825,6.456679400282351,6.323348996299997,5.056868269183293,4.316018859608802,4.401449200859777,5.6706898756749,6.677912999863515,5.4695275070259095,6.824355968066563,7.041590990805022,5.829645681475982,7.510859946548273,7.204115959259288,5.460603766757571,5.509399884898895,7.850563663207749,6.794641956217167,4.001184291847905,7.1636549838251895,5.030096985716576
Extrovert,5.561475938777836,2.9721171667014787,7.9179040352742645,4.647754218478758,7.1107446279261675,5.920408957947123,3.849950579398997,5.314484897852587,8.433594474995735,6.624961972886856,6.631902436799057,7.991719284794146,6.471097220089829,6.379681636937315,5.7093330200002335,9.155296386202211,8.635725676764004,5.347322757185504,4.942603918463737,7.217165164629773,8.116195620950709,2.714385842712934,5.203458011626083,9.790590068519716,7.289017584527931,8.31035874180552,3.8989738365978566,5.296221396706733,3.997993839086928
Ambivert,8.998074406396164,4.854509437088367,7.450587123012011,3.8093722679725825,4.503515010206956,2.526642357621691,7.048421019213023,4.805462902367967,4.651759687721897,5.577119353728052,7.700595268103723,9.957758913793166,5.452996690477018,5.410655308564369,5.974890988098968,2.9564800568138487,8.487394244368264,5.778777758103698,7.974931814695241,6.425717675615861,5.057092715590859,7.251526458604696,6.857228080836933,7.048038545545936,7.316787022462655,5.815337996720779,5.304278372633943,4.515646186235573,6.563175314224289
Extrovert,8.347970493602014,0.8627765975549266,9.523528804050555,2.0627790467904585,7.032487221070614,7.641220602850163,4.491116013881543,6.660915905673169,7.22123537381432,6.006102751714704,10.0,9.42359619590717,7.334073385881125,7.1080055301423295,3.96494252936161,7.3361388652607875,5.518555159954898,4.255993723024592,4.267787809091441,7.440974867685808,3.9979046579552833,3.0117321617441615,6.320433038785405,9.26841278099001,5.5796796881470225,6.324043849496569,7.604998421657678,7.551523917744479,5.4664699391519935
Ambivert,6.156351018455698,6.720630137508443,6.811364786387197,8.009900763621669,3.7012794207470088,3.2927033389375326,7.154924474384777,3.5797758207628556,5.148884134638815,7.804983627302313,6.944733014472424,5.992273256438901,8.535355133160962,5.314963027650151,5.531152070451912,4.871045611387125,8.610291377993136,3.5735295944361107,6.162709617325439,3.8834056702243434,5.83075288703719,8.49023038575764,7.875432090816134,5.707817478580317,3.036885778294713,5.033967401215429,7.259849451684666,4.132618622143754,8.058695385857362
Introvert,2.4900133338074086,8.098534511242235,4.398578912145378,5.418457605593657,5.158913894676809,2.4894114266617837,9.11711111740447,9.200857158668843,5.716873182144564,7.624424800384887,2.057137154802814,4.430335701718456,3.1930678887475548,7.484054838101222,5.567130749778839,4.095578428122401,6.050469862406843,6.607640265624972,7.936537173025544,3.8617503634997012,5.23747285866696,9.275846289636185,2.6997363674252446,4.759798158327272,3.2603000722814786,4.3257621230484835,6.704738479895659,6.025440443861067,4.609630885456554
Extrovert,6.6887679581635675,1.7343068131409205,8.343988518542226,0.392412184850234,8.628816476456217,7.0167319277389835,5.579013715122965,4.054952778388097,3.5265865114684396,5.958251632984641,8.92611836078292,6.601973829889072,10.0,8.444180460095739,6.391249598064324,7.618617631947544,5.326327847899931,8.015651552227522,4.520612782303625,4.027328709131681,6.622988422110586,2.4987340800025857,6.592477325289221,9.866857562912173,7.7297591536056895,6.1495878305969365,8.249753987408202,6.199464361191746,5.731866200581367
Ambivert,5.726553596455262,4.62931533510124,7.24899706826856,6.6583955422411885,6.355325739867312,4.781196143032223,6.384860633499486,6.001063967839859,5.8305514814195485,4.958567973377674,4.066889472621455,4.456838727750104,5.626252167644541,7.128433092454391,6.784271466094859,4.750177406511324,5.857597193236236,5.686672711964648,6.6342493401192435,3.89497866779278,6.692899704955683,2.621322851655151,4.0131480687069665,7.689991290502753,3.519216427635224,6.411100306396643,6.424591856953258,7.5634218673326,6.8645209475798525
Ambivert,5.933915365961541,5.3974369674457225,3.7028254428713687,5.0996817420961875,4.213805934024084,6.0807021029963595,6.004529293976466,7.679087885054047,6.618293765263478,5.443917875777455,6.776264041068678,6.836068614931845,5.764666022493676,3.5247450594824206,6.753669851984393,6.658046535818265,5.704135966350362,5.666648755853156,7.113132223201336,4.924577216027748,5.6212925422492095,6.603312032410858,7.171757575066718,7.184050149079486,4.259890600083865,6.823843785390762,6.87736257904156,4.971625624083174,5.115366052900972
Ambivert,7.452713316182099,4.0278266771305375,5.604336427314484,5.412528860001253,6.759261513858403,5.074158622729941,8.988781691909908,7.0517040537528555,4.352837623248746,7.419634729123146,7.033668686206186,4.828783618114688,7.75422986803202,6.807094364128732,6.311169059149581,6.953792108989869,6.458098275653709,5.710506258630817,7.6788352617123286,3.428733694999745,2.4634268296824753,8.253130019412453,4.075111708414421,4.814466029956801,5.8044362197773305,6.486445505287803,3.3607129432003973,6.892919112332413,4.69414713508155
Ambivert,8.616426525272196,5.572872879755832,6.5620741976719525,8.22925642179311,9.051717451735627,5.624591386336513,8.488360517665035,6.902975148854482,6.723451919432838,8.578827723626688,6.0066230421371944,4.698858630679176,7.81808153442932,8.321781999382457,3.0589154652261676,4.964391828645342,10.0,5.702901901130525,5.624764186519544,7.0934826740154735,4.664968574926262,5.9717930550672484,7.8877719768329335,5.005935937228468,3.1408757636233124,5.786159960426006,8.369671432240285,7.814757095671203,7.566389692133276
Introvert,5.215533605985323,5.5698477741760035,3.8151706206786766,9.599400329882911,4.280726936913916,2.455754748251966,7.130994949453856,9.29182387519133,6.775201683876228,7.727999429178341,5.561041388938428,4.097888056436927,3.48918793952226,8.710671386133512,7.009050338721375,2.8650079947486713,5.392387896953858,6.503751352770013,8.439770568927866,5.187037131842079,2.5486091861155318,10.0,6.407085483702177,3.4939136993777957,4.833701139940629,2.965302291043021,5.051644018396478,4.773413738549196,6.755507552509503
Ambivert,2.8502066148700615,4.701378871174898,6.061529319600709,7.402216465518182,5.129252188172436,4.116313317611021,6.675298498050724,7.972023102416264,6.490309724675826,7.212274060292348,3.2849856128331303,5.638183480748104,4.777275645758364,6.414577800445745,6.969406563009602,5.3168976836817725,7.798807434323483,5.850864410609113,5.016990559496288,8.386479426110142,5.0562107260170555,7.464226464166307,9.092794241832088,6.4061059377561005,5.4558231387676255,6.289354027869081,5.107649833718033,4.293761280606034,6.567952819393129
Extrovert,7.309372788785311,1.257183530363108,9.390631387050995,4.042384229493928,6.299944953183282,7.003804855086655,4.57389248663225,7.359385555793121,6.003074308940649,4.505127691702997,8.732223128496278,8.039856447089528,8.538797878111074,6.177542964344729,3.5026936403166524,8.741915098194816,8.065999508700955,6.64516499632737,4.964009851454131,7.277502102684341,4.211185913843601,6.1658933229253385,6.0656456879359,7.3529954352750755,7.4141163472948275,8.917864761238686,6.606093905928761,5.645289273399817,5.305829079073259
Introvert,3.5037256799315513,8.300533156813856,5.161563029785969,8.769544254876095,2.875415394810202,4.270187418678903,8.779928678018567,7.166954855674245,3.632301877803872,7.541674917919803,3.593857954226599,2.024531331070964,7.416201824258793,4.1474668604750295,8.04960890883052,5.61586569419385,3.1113477844415374,5.40592377431598,8.561686261457156,3.3838683795248086,2.3439469106336164,5.47634418567562,4.7126299733719605,4.158717505942453,3.7848553653764023,6.168767071701779,5.885519862173304,3.899842878802985,7.5985656312437975
Introvert,2.3995715213813495,6.533244462643013,1.4046878238304172,7.273709460886547,6.624359611364727,3.0020323006180467,6.837571857914183,4.015225927741941,5.374739235180537,6.652691780574085,3.2684030399497694,4.690008158957037,6.63527443983264,7.706624748692189,5.5130568240152185,3.4033474404768276,5.549773091073642,6.605869876295263,7.774584770240107,7.973904376901382,3.4506779672047037,7.564809414340754,4.312578842193926,2.778162308352993,5.015720340616308,3.3035492183047754,2.870582313164528,6.217777544071042,5.202581045196913
Introvert,2.934259774881396,7.161492638020915,3.4505387631029447,7.0876114076842915,3.318870126944681,1.3217438958213383,9.40808874277951,6.394072997699544,6.081933314369586,6.128098769732073,5.211925984118757,2.9460022567677084,3.263779312410769,7.13910217406008,6.752655710193776,2.162874446552318,8.693026177753014,10.0,6.805367125767887,4.949007402010244,4.044239951404824,8.560643946592752,1.7585581594705095,5.568326320819926,4.570201172644053,5.043126978089714,4.540121114038551,3.864325397507602,5.355401679552573
Ambivert,2.2822956338602283,8.889681717484946,4.416503218934029,5.991680568545481,3.560778282916714,4.425260845934615,4.729349615984491,6.825086640032257,6.116164818614454,5.237848162146803,6.737313861509184,6.951663212527121,5.054665953621042,7.745102986918146,7.32254983989435,6.3274628098391705,5.401289219577977,4.194885731436659,4.150365580889033,6.632390800887148,6.494660305635442,7.477729854927489,6.590025487458373,3.5753172742896533,6.755530349847541,4.579072855268795,5.501811162000021,4.247380471883176,4.8213209800159245
Introvert,4.371319501474957,9.297498252355794,4.605058769965989,8.910599707645709,4.475652221283241,3.932631084109281,7.600751107666375,6.245013949437593,5.926779055409334,7.585132451273898,5.194703158197985,1.493213124899352,1.9451244793227656,5.904311867584272,6.090658988953036,3.399353066353897,5.807314414937568,7.9329950775410705,7.520584924283117,2.820853016718881,2.1849276838246277,3.9821790154180343,2.9747426306522957,4.715431930531422,5.687605228461269,2.173117203257747,4.356639118491551,3.458212232355625,4.825920264979696
Extrovert,5.186817141790312,3.900953009504979,9.085981310952162,6.327674594430077,7.3158122007710125,8.314399147837415,6.506328503442971,6.016345954074363,6.422594137375085,2.542464433019866,8.080874294887272,6.140520557124358,8.729964460930834,6.843590689125952,4.980248870773968,7.543879975768307,8.698974147173852,4.730892325875456,3.8030417224094806,5.7824635005215335,5.9724662071243175,3.1418956171626675,5.9542727384194905,9.762008803400201,7.54851891568221,7.034390656108029,9.949508028615163,7.23897790346678,7.321943491004522
